20_wnjxyk.cpp;0;113_aguin.cpp;100.0;15;11_zqy1018.cpp;74.1;16;25_lucifer1004.cpp;66.6;
207_csdu-gou.cpp;3;184_dragonlogin.cpp;83.3;
161_wangdh15.cpp;4;45_jiangyanerpang.cpp;81.8;5;245_BeckoninGshy.cpp;75.7;6;97_panpeng.cpp;71.2;7;157_mei-qian-chi-bai-cai.cpp;72.7;
12_wyj20154348.cpp;8;33_yang12138.cpp;80.2;9;64_wangshengyu.cpp;72.5;10;2_huangyuyang.cpp;65.9;11;176_KiligQ.cpp;67.0;
223_smilyt_.cpp;12;215_theoroi.cpp;77.0;
33_yang12138.cpp;13;2_huangyuyang.cpp;78.0;29;143_o0o0o0o0o0.cpp;72.5;
113_aguin.cpp;1;11_zqy1018.cpp;74.1;2;25_lucifer1004.cpp;66.6;
176_KiligQ.cpp;14;2_huangyuyang.cpp;72.7;28;253_hcho.cpp;73.9;
172_anlewy.cpp;17;94_donghy-2.cpp;71.0;18;160_wuspark.cpp;75.0;19;45_jiangyanerpang.cpp;70.2;20;245_BeckoninGshy.cpp;70.4;
233_dSX0vBlvum.cpp;21;13_xh286286.cpp;70.4;
45_jiangyanerpang.cpp;22;245_BeckoninGshy.cpp;69.0;23;253_hcho.cpp;69.5;
156_aging.cpp;24;115_134631456.cpp;67.9;
97_panpeng.cpp;25;245_BeckoninGshy.cpp;68.1;
64_wangshengyu.cpp;26;171_zhangwenyao.cpp;68.9;27;121_yan-hai-she.cpp;67.1;
